Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,avg_in_hour,avg_out_hour,avg_work_hours,std_work_hours,nb_days_present,nb_days_absent
21,No,Non-Travel,Research & Development,1,5,Life Sciences,1,105,Female,2,Manager,Single,28630,1.0,Y,14,8,0,3.0,2,3,2,2,1.0,4.0,2.0,1,3,9.981077147016011,17.967685589519654,7.98643255701116,0.26726010049843396,229,32
33,Yes,Travel_Rarely,Human Resources,28,2,Human Resources,1,106,Female,5,Manager,Single,55610,1.0,Y,21,8,1,1.0,3,1,0,0,4.0,3.0,3.0,1,4,10.004906204906204,20.514069264069263,10.509096921596921,0.30665045566291943,231,30
37,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,107,Male,4,Research Scientist,Married,21440,6.0,Y,19,8,0,17.0,3,5,0,3,3.0,1.0,3.0,4,3,9.99935064935065,17.992712842712848,7.9932840307840305,0.2918022262172735,231,30
46,No,Non-Travel,Sales,2,4,Marketing,1,108,Female,2,Laboratory Technician,Married,30650,2.0,Y,11,8,0,7.0,3,1,0,0,3.0,3.0,4.0,3,3,9.988596491228073,16.093055555555555,6.103653752436647,0.2760742462786244,228,33
41,Yes,Travel_Frequently,Research & Development,16,1,Medical,1,109,Female,1,Research Scientist,Single,28100,1.0,Y,11,8,0,8.0,3,8,7,7,1.0,2.0,3.0,4,3,9.989628040057223,17.576967095851217,7.587908917501192,0.28092136449257993,233,28
50,No,Travel_Rarely,Research & Development,9,3,Medical,1,110,Female,3,Laboratory Technician,Single,98880,6.0,Y,15,8,0,20.0,2,4,1,3,4.0,4.0,3.0,3,3,9.983333333333334,16.873478260869565,6.890321256038647,0.3040937156292478,230,31
40,Yes,Travel_Rarely,Research & Development,8,3,Medical,1,111,Female,1,Healthcare Representative,Married,86280,2.0,Y,20,8,0,8.0,2,6,1,0,3.0,3.0,3.0,2,4,9.970726495726494,19.266809116809117,9.295999525166192,0.31919778281399236,234,27
31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,112,Male,4,Human Resources,Single,28670,0.0,Y,24,8,0,3.0,5,2,2,2,,2.0,3.0,3,4,9.97459349593496,20.781233062330628,10.806078364950316,0.2826356108226116,246,15
21,Yes,Travel_Rarely,Human Resources,10,2,Human Resources,1,113,Male,1,Laboratory Technician,Single,53730,1.0,Y,12,8,1,1.0,2,1,0,0,3.0,2.0,3.0,3,3,9.997463768115944,15.99159420289855,5.995219806763284,0.3117684071979395,230,31
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,114,Female,2,Research Director,Single,66670,9.0,Y,12,8,1,6.0,6,3,1,2,4.0,4.0,3.0,4,3,10.000204081632655,17.78884353741497,7.788609977324264,0.29518124628864656,245,16
35,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,115,Female,3,Sales Executive,Single,50030,9.0,Y,15,8,0,10.0,2,1,0,0,3.0,2.0,3.0,3,3,9.975706214689264,17.693926553672316,7.71770715630885,0.27487787766799116,236,25
27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,116,Male,1,Sales Executive,Divorced,23670,,Y,12,8,1,5.0,2,5,0,4,4.0,2.0,3.0,3,3,9.991025641025642,16.18069800569801,6.189450379867046,0.2831699616965777,234,27
28,No,Travel_Rarely,Research & Development,2,2,Medical,1,117,Male,3,Manager,Single,28580,1.0,Y,12,8,0,7.0,2,7,0,7,2.0,4.0,3.0,2,3,9.955316091954023,17.076652298850576,7.120614224137931,0.32458149170593625,232,29
49,No,Travel_Rarely,Sales,2,3,Technical Degree,1,118,Male,2,Manufacturing Director,Single,52040,8.0,Y,14,8,1,26.0,3,5,0,0,2.0,3.0,3.0,3,3,9.983055555555556,17.80784722222222,7.825193287037036,0.27620586664169455,240,21
51,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,119,Male,1,Sales Executive,Married,41050,4.0,Y,22,8,1,18.0,2,7,0,7,3.0,4.0,2.0,3,4,9.986476608187136,17.605555555555554,7.619401803118908,0.3080290881785045,228,33
36,No,Travel_Rarely,Sales,15,2,Life Sciences,1,120,Male,1,Sales Executive,Married,96790,4.0,Y,12,8,0,6.0,1,2,2,2,4.0,3.0,3.0,3,3,10.002635327635328,16.005413105413105,6.002463200379866,0.27938634922793876,234,27
34,Yes,Non-Travel,Research & Development,7,3,Life Sciences,1,121,Male,1,Sales Representative,Single,56170,8.0,Y,25,8,1,9.0,3,5,0,4,1.0,4.0,2.0,3,4,9.982411347517731,19.09609929078014,9.11312647754137,0.2968061611407182,235,26
55,No,Travel_Rarely,Sales,26,3,Marketing,1,122,Male,1,Laboratory Technician,Single,104480,2.0,Y,13,8,0,30.0,3,5,1,2,3.0,4.0,3.0,3,3,9.969985875706216,18.654025423728815,8.684139595103577,0.32306860326984255,236,25
24,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,123,Female,5,Manager,Divorced,28970,1.0,Y,18,8,3,5.0,4,5,0,3,4.0,3.0,4.0,3,3,10.003985507246377,19.997101449275366,9.993131642512077,0.2929671106647452,230,31
30,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,124,Female,2,Manager,Married,59680,1.0,Y,13,8,0,1.0,3,1,0,0,3.0,2.0,3.0,3,3,9.989754689754688,16.89090909090909,6.900539923039923,0.284796858526935,231,30
26,Yes,Travel_Frequently,Sales,14,3,Life Sciences,1,125,Male,2,Manager,Single,75100,0.0,Y,18,8,3,7.0,3,6,0,4,3.0,,3.0,3,3,9.97173611111111,16.971527777777776,6.99935763888889,0.3041732805740806,240,21
22,No,Travel_Rarely,Research & Development,16,5,Other,1,126,Male,1,Research Scientist,Married,29910,1.0,Y,19,8,2,2.0,3,2,1,2,1.0,2.0,3.0,2,3,9.97135642135642,16.257720057720057,6.2862301587301594,0.31405419879121377,231,30
36,No,Travel_Rarely,Research & Development,1,3,Medical,1,127,Female,5,Healthcare Representative,Married,196360,1.0,Y,12,8,1,10.0,3,10,9,0,2.0,3.0,3.0,3,3,9.956709039548022,16.32337570621469,6.3661511299435025,0.3056084765592565,236,25
30,Yes,Travel_Frequently,Sales,3,2,Marketing,1,128,Male,3,Research Scientist,Single,11290,9.0,Y,19,8,0,3.0,2,1,0,0,3.0,4.0,3.0,2,3,9.966805555555556,18.15861111111111,8.19166087962963,0.2971157350049789,240,21
37,No,Travel_Rarely,Research & Development,10,1,Technical Degree,1,129,Male,1,Sales Executive,Divorced,133410,1.0,Y,14,8,1,18.0,3,18,12,17,4.0,1.0,2.0,3,3,9.978472222222221,16.43027777777778,6.4520891203703705,0.3151431220047751,240,21
40,No,Travel_Rarely,Research & Development,6,2,Medical,1,130,Male,3,Research Scientist,Divorced,43320,7.0,Y,14,8,2,8.0,3,5,1,3,4.0,2.0,3.0,2,3,9.99644927536232,16.679420289855074,6.682986714975844,0.3017011062198977,230,31
42,No,Travel_Rarely,Research & Development,2,3,Medical,1,131,Female,4,Manager,Divorced,110310,3.0,Y,12,8,1,8.0,2,5,1,2,2.0,1.0,3.0,2,3,9.968156028368794,17.45148936170213,7.4826477541371155,0.29140090801925084,235,26
37,No,Travel_Rarely,Sales,9,1,Marketing,1,132,Male,3,Sales Executive,Single,44400,2.0,Y,11,8,1,18.0,3,1,0,1,3.0,2.0,2.0,2,3,9.975714285714286,19.895578231292518,9.920131519274378,0.31288698618995603,245,16
43,No,Travel_Rarely,Sales,10,2,Life Sciences,1,133,Female,1,Sales Executive,Divorced,46170,1.0,Y,11,8,0,25.0,2,25,3,9,1.0,2.0,3.0,3,3,9.990141843971632,17.406595744680853,7.415638297872341,0.29371370308267913,235,26
40,No,Travel_Rarely,Sales,6,2,Life Sciences,1,134,Female,1,Laboratory Technician,Married,26470,6.0,Y,13,8,0,20.0,2,1,0,0,2.0,3.0,3.0,2,3,9.974369747899159,17.469187675070028,7.4953384687208215,0.29529781765925694,238,23
54,No,Travel_Rarely,Human Resources,9,3,Life Sciences,1,135,Female,2,Manufacturing Director,Married,63230,4.0,Y,23,8,1,24.0,2,4,1,2,1.0,1.0,2.0,2,4,10.01138032305433,16.009911894273127,5.998969652471855,0.2875468261702452,227,34
34,No,Non-Travel,Research & Development,28,3,Medical,1,136,Male,1,Laboratory Technician,Married,56770,9.0,Y,20,8,1,6.0,3,3,1,2,3.0,3.0,3.0,3,4,9.997934472934475,16.85811965811966,6.85954534662868,0.2736884968860533,234,27
31,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,137,Male,3,Sales Executive,Married,21870,1.0,Y,15,8,1,13.0,2,13,3,12,2.0,1.0,1.0,2,3,9.987284482758621,16.119324712643678,6.131909722222222,0.30078883881690965,232,29
43,No,Travel_Frequently,Sales,14,3,Life Sciences,1,138,Female,1,Manufacturing Director,Married,37480,7.0,Y,14,8,2,,3,3,1,2,4.0,4.0,3.0,2,3,9.98208516886931,17.657709251101323,7.67480543318649,0.28232179099043103,227,34
43,No,Travel_Rarely,Sales,27,4,Life Sciences,1,139,Male,2,Sales Representative,Divorced,39770,4.0,Y,18,8,1,8.0,3,5,0,2,3.0,3.0,3.0,3,3,9.986344537815127,18.86540616246499,8.878969421101775,0.3048386685733428,238,23
25,No,Travel_Rarely,Human Resources,7,2,Human Resources,1,140,Male,1,Manufacturing Director,Single,86330,1.0,Y,19,8,1,5.0,2,5,1,3,2.0,4.0,3.0,4,3,9.984913793103448,20.88074712643678,10.895845306513408,0.30355949410050687,232,29
37,No,Non-Travel,Research & Development,1,3,Medical,1,141,Male,3,Laboratory Technician,Married,20080,3.0,Y,22,8,0,15.0,5,13,10,7,2.0,3.0,3.0,2,4,9.975107296137338,20.666666666666664,10.692001669051026,0.3167396453513251,233,28
31,No,Travel_Rarely,Research & Development,24,1,Medical,1,142,Male,3,Laboratory Technician,Married,44400,1.0,Y,13,8,1,4.0,2,4,3,2,4.0,1.0,3.0,3,3,10.039583333333333,17.100933908045977,7.060316091954023,0.3016817394025221,232,29
39,No,Travel_Frequently,Research & Development,26,4,Technical Degree,1,143,Female,1,Sales Executive,Divorced,30670,1.0,Y,20,8,1,21.0,5,21,1,6,2.0,3.0,3.0,1,4,9.98204081632653,18.991088435374152,9.009179138321995,0.2940221428307152,245,16
56,No,Travel_Frequently,Research & Development,20,4,Life Sciences,1,144,Female,3,Sales Executive,Married,53210,9.0,Y,14,8,0,36.0,1,7,7,7,3.0,1.0,2.0,3,3,10.01548117154812,17.4360529986053,7.420447466294746,0.2949671078665678,239,22
30,No,Travel_Rarely,Sales,5,4,Medical,1,145,Female,2,Manufacturing Director,Single,54100,0.0,Y,17,8,1,6.0,2,5,4,4,2.0,3.0,3.0,3,3,9.990748299319728,17.57700680272109,7.585973922902495,0.3044018692687746,245,16
41,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,146,Female,3,Research Scientist,Married,27820,1.0,Y,14,8,0,10.0,2,10,0,7,2.0,1.0,3.0,2,3,9.97600276625173,16.599930843706776,6.624136698939603,0.3178489145537028,241,20
28,No,Travel_Rarely,Research & Development,7,3,Medical,1,147,Male,3,Healthcare Representative,Divorced,119570,1.0,Y,13,8,0,10.0,2,10,1,8,3.0,1.0,3.0,2,3,10.000353107344631,16.193361581920904,6.192764830508475,0.3179692820147781,236,25
25,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,1,148,Female,3,Laboratory Technician,Married,26600,5.0,Y,13,8,0,6.0,3,2,0,2,1.0,1.0,3.0,3,3,9.99710451977401,16.469209039548023,6.472303436911488,0.3119169027133294,236,25
52,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1,149,Female,2,Sales Representative,Married,33750,2.0,Y,21,8,0,28.0,2,5,0,4,4.0,3.0,3.0,2,4,9.993964334705076,18.189026063100137,8.195051440329218,0.3105541185251595,243,18
45,No,Travel_Rarely,Research & Development,2,3,Medical,1,150,Female,1,Sales Executive,Married,50980,3.0,Y,14,8,1,8.0,4,2,0,2,1.0,4.0,2.0,3,3,9.991139240506328,16.779254571026723,6.787695733708392,0.2717460652981987,237,24
52,No,Travel_Rarely,Research & Development,12,3,Medical,1,151,Male,2,Research Scientist,Married,48780,2.0,Y,11,8,1,31.0,3,5,1,4,4.0,4.0,1.0,3,3,10.006241134751773,17.308156028368792,7.302139479905438,0.30308337903294846,235,26
42,No,Travel_Frequently,Sales,10,3,Marketing,1,152,Female,2,Healthcare Representative,Divorced,28370,2.0,Y,13,8,1,19.0,0,5,0,2,1.0,3.0,3.0,2,3,9.97904148783977,16.800929899856936,6.822407010014305,0.3088207903208703,233,28
30,No,Travel_Rarely,Sales,25,3,Marketing,1,153,Male,1,Sales Executive,Single,24060,2.0,Y,20,8,1,11.0,5,5,0,2,3.0,4.0,3.0,3,4,9.988550724637681,17.31123188405797,7.322458937198068,0.29804066450644345,230,31
60,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,154,Female,1,Manufacturing Director,Married,22690,5.0,Y,18,8,1,33.0,4,29,11,10,1.0,1.0,1.0,3,3,9.990229885057472,16.154597701149427,6.164361829501916,0.3143821591654218,232,29
46,No,Travel_Rarely,Sales,19,4,Marketing,1,155,Female,1,Sales Executive,Divorced,41080,2.0,Y,14,8,0,19.0,5,10,0,8,3.0,3.0,2.0,2,3,10.009353023909986,17.620112517580875,7.610284810126583,0.29380366677300157,237,24
42,No,Travel_Frequently,Research & Development,18,4,Technical Degree,1,156,Male,4,Sales Executive,Married,132060,0.0,Y,13,8,2,7.0,2,6,0,4,4.0,4.0,4.0,3,3,9.964775910364146,16.559943977591036,6.5951353874883285,0.31829537799863317,238,23
24,Yes,Travel_Rarely,Research & Development,27,2,Medical,1,157,Male,1,Research Scientist,Single,104220,1.0,Y,17,8,1,6.0,0,5,1,4,1.0,2.0,3.0,2,3,10.01271186440678,20.66165254237288,10.648925376647835,0.2978148655761136,236,25
34,Yes,Travel_Frequently,Research & Development,5,3,Medical,1,158,Male,2,Research Scientist,Divorced,137440,0.0,Y,20,8,1,3.0,3,2,1,0,4.0,3.0,2.0,3,4,9.995374449339206,16.19985315712188,6.20442731277533,0.2823785384971703,227,34
38,No,Travel_Frequently,Sales,3,3,Marketing,1,159,Female,2,Sales Executive,Married,49070,1.0,Y,11,8,1,1.0,3,1,0,0,4.0,4.0,3.0,3,3,10.01336146272855,18.60464135021097,8.591902250351618,0.3000731063992163,237,24
40,No,Travel_Rarely,Sales,26,4,Marketing,1,160,Female,1,Sales Executive,Married,34820,0.0,Y,18,8,1,21.0,2,20,1,12,3.0,3.0,3.0,2,3,9.98768115942029,15.988840579710144,6.001353864734299,0.29485160353289847,230,31
26,No,Travel_Rarely,Research & Development,3,2,Medical,1,161,Female,4,Healthcare Representative,Divorced,24360,1.0,Y,24,8,0,3.0,2,3,0,2,1.0,4.0,1.0,4,4,9.995594713656388,16.276945668135095,6.281751101321586,0.30602119813204565,227,34
30,No,Non-Travel,Research & Development,15,3,Medical,1,162,Female,2,Sales Executive,Married,23800,4.0,Y,18,8,3,9.0,2,5,1,4,3.0,4.0,1.0,2,3,9.994800569800569,17.900071225071226,7.9055698005698,0.28420741249501486,234,27
29,No,Travel_Rarely,Research & Development,8,3,Medical,1,163,Female,3,Manufacturing Director,Married,194310,1.0,Y,11,8,0,10.0,3,10,0,7,2.0,3.0,3.0,3,3,10.019628099173554,17.195247933884296,7.175699035812673,0.29152067546179045,242,19
29,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,1,164,Male,3,Research Scientist,Married,17900,5.0,Y,16,8,1,6.0,4,2,1,1,3.0,2.0,4.0,2,3,10.007243319268635,16.658509142053447,6.651255274261604,0.30651568419373343,237,24
19,Yes,Travel_Rarely,Research & Development,4,3,Medical,1,165,Male,1,Sales Executive,Single,76440,1.0,Y,15,8,2,1.0,2,1,0,0,1.0,4.0,4.0,3,3,10.041025641025643,17.947008547008544,7.906068376068376,0.30984151739696986,234,27
30,No,Non-Travel,Research & Development,2,4,Life Sciences,1,166,Female,3,Research Scientist,Married,51310,0.0,Y,15,8,1,10.0,2,9,7,8,3.0,1.0,3.0,3,3,10.010251046025104,16.729288702928873,6.718815667131567,0.3106013054865065,239,22
57,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,167,Male,4,Research Scientist,Divorced,63060,3.0,Y,12,8,1,32.0,3,1,0,0,1.0,4.0,2.0,3,3,9.97994227994228,16.270490620490623,6.290588023088023,0.3221292197973265,231,30
50,No,Travel_Rarely,Sales,10,4,Life Sciences,1,168,Female,3,Manager,Married,47870,0.0,Y,12,8,0,28.0,3,27,15,7,2.0,3.0,3.0,3,3,9.970781893004116,17.148971193415637,7.178114997713763,0.28791777207710334,243,18
30,No,Non-Travel,Sales,10,2,Life Sciences,1,169,Male,3,Laboratory Technician,Single,188800,0.0,Y,22,8,1,12.0,3,11,6,7,3.0,4.0,2.0,3,4,9.994722222222224,16.28125,6.286431712962963,0.31853414621321874,240,21
60,No,Travel_Frequently,Research & Development,16,3,Life Sciences,1,170,Female,4,Laboratory Technician,Married,23390,4.0,Y,20,8,0,22.0,4,18,13,11,3.0,1.0,4.0,3,4,10.00180375180375,17.22020202020202,7.217978595478596,0.28735907201313404,231,30
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,171,Male,5,Manufacturing Director,Divorced,135700,5.0,Y,16,8,2,20.0,2,5,0,4,1.0,4.0,3.0,2,3,10.014420289855073,17.822608695652168,7.809089371980676,0.3000750363232913,230,31
46,No,Travel_Rarely,Sales,4,1,Technical Degree,1,172,Male,1,Laboratory Technician,Married,67120,6.0,Y,21,8,1,26.0,3,3,0,1,1.0,3.0,1.0,2,4,9.9698347107438,16.774724517906336,6.805152662993573,0.3223801201660619,242,19
35,No,Travel_Rarely,Research & Development,15,2,Medical,1,173,Female,2,Laboratory Technician,Single,54060,0.0,Y,12,8,1,6.0,2,5,4,3,4.0,3.0,3.0,3,3,9.97065527065527,16.454415954415953,6.484045584045584,0.29164071434511757,234,27
54,No,Travel_Rarely,Research & Development,2,4,Medical,1,174,Male,2,Human Resources,Single,89380,7.0,Y,11,8,3,19.0,2,1,0,0,3.0,3.0,3.0,3,3,9.990387275242048,17.641217150760717,7.651214845550945,0.3120443923551523,241,20
34,No,Travel_Rarely,Sales,8,2,Life Sciences,1,175,Male,1,Laboratory Technician,Divorced,24390,3.0,Y,11,8,2,14.0,2,7,5,7,4.0,3.0,3.0,4,3,9.996296296296297,17.582478632478633,7.585962725546059,0.28253723599127883,234,27
46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,176,Male,1,Healthcare Representative,Married,88370,2.0,Y,18,8,0,15.0,3,3,1,2,3.0,4.0,3.0,2,3,9.994159544159544,19.173860398860402,9.179540598290597,0.2802815078690474,234,27
31,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,177,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8,3.0,2.0,4.0,3,3,9.967937853107346,16.34611581920904,6.378153248587569,0.2861808860552732,236,25
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,178,Female,4,Research Director,Married,67280,7.0,Y,22,8,0,15.0,2,7,7,7,2.0,3.0,4.0,2,4,9.988603988603987,18.466096866096866,8.47764719848053,0.2842555600241882,234,27
33,Yes,Travel_Rarely,Sales,5,4,Marketing,1,179,Male,2,Research Director,Divorced,66520,7.0,Y,25,8,0,8.0,5,4,1,3,1.0,4.0,3.0,3,4,9.98155737704918,16.946516393442625,6.9651218123861565,0.3113988122824901,244,17
30,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,180,Male,1,Sales Executive,Single,48500,0.0,Y,12,8,1,4.0,4,3,1,2,4.0,2.0,3.0,3,3,9.957399723374825,16.4320193637621,6.474620792992162,0.32824060910017666,241,20
35,No,Travel_Rarely,Research & Development,12,2,Medical,1,181,Female,2,Sales Representative,Married,28090,4.0,Y,23,8,1,10.0,2,8,0,0,4.0,3.0,3.0,1,4,10.018044077134986,18.894077134986226,8.876004361799817,0.29133335982979885,242,19
31,Yes,Travel_Frequently,Research & Development,22,2,Medical,1,182,Female,2,Sales Executive,Married,56890,3.0,Y,15,8,2,12.0,2,1,0,0,1.0,3.0,3.0,2,3,10.021198830409356,16.6093567251462,6.58834186159844,0.29526113476195787,228,33
34,Yes,Travel_Frequently,Sales,17,1,Marketing,1,183,Male,1,Research Director,Divorced,20010,9.0,Y,22,8,1,11.0,5,3,0,2,2.0,1.0,3.0,4,4,10.019620253164556,21.014978902953583,10.995573136427566,0.29863883945332714,237,24
42,No,Travel_Frequently,Research & Development,2,4,Medical,1,184,Female,1,Research Scientist,Married,29770,4.0,Y,15,8,3,8.0,3,2,2,0,2.0,3.0,3.0,2,3,9.996327683615819,17.807274011299434,7.810652071563088,0.2845646156122051,236,25
36,No,Non-Travel,Research & Development,3,4,Medical,1,185,Male,1,Research Scientist,Single,40250,1.0,Y,11,8,0,10.0,3,10,9,7,2.0,4.0,2.0,3,3,9.9801912568306,17.209767759562837,7.22925660291439,0.25628267355268974,244,17
22,Yes,Travel_Frequently,Research & Development,7,3,Medical,1,186,Female,2,Laboratory Technician,Single,37850,5.0,Y,13,8,2,4.0,2,2,1,2,3.0,3.0,3.0,3,3,9.98846153846154,16.40719373219373,6.419389838556505,0.3048313332581922,234,27
48,No,Travel_Rarely,Research & Development,6,3,Medical,1,187,Male,1,Laboratory Technician,Married,108540,2.0,Y,14,8,1,14.0,6,9,6,7,2.0,4.0,3.0,3,3,9.998773448773449,16.77828282828283,6.779623617123617,0.2994557803572176,231,30
55,No,Travel_Rarely,Research & Development,1,3,Medical,1,188,Female,1,Sales Executive,Single,120310,3.0,Y,11,8,0,37.0,5,10,7,7,1.0,2.0,3.0,3,3,9.987464387464387,17.377706552706552,7.390809591642925,0.3011681292163029,234,27
41,No,Non-Travel,Research & Development,3,2,Life Sciences,1,189,Female,2,Research Scientist,Single,99360,7.0,Y,17,8,1,16.0,2,14,1,10,4.0,4.0,3.0,2,3,10.015072463768115,16.207028985507247,6.192049516908213,0.3000614469813834,230,31
35,No,Travel_Rarely,Research & Development,22,3,Medical,1,190,Female,1,Sales Representative,Married,29660,9.0,Y,18,8,0,15.0,2,11,6,9,2.0,3.0,3.0,2,3,10.01087267525036,16.025679542203147,6.0146602288984266,0.31991623518426304,233,28
40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,191,Female,2,Laboratory Technician,Single,25710,7.0,Y,14,8,0,22.0,1,20,5,13,2.0,3.0,3.0,3,3,10.001707650273223,17.302254098360656,7.3010291438979955,0.2818507606039339,244,17
39,No,Travel_Frequently,Research & Development,12,1,Medical,1,192,Male,1,Research Scientist,Married,99910,1.0,Y,16,8,1,8.0,3,8,0,7,3.0,3.0,3.0,3,3,9.972176308539943,17.034022038567493,7.061997245179064,0.3228596247928962,242,19
31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,193,Male,3,Research Director,Single,61420,4.0,Y,13,8,2,10.0,2,6,0,5,2.0,4.0,4.0,2,3,10.032851239669421,18.757988980716252,8.724735996326904,0.29501107836803087,242,19
42,No,Travel_Rarely,Research & Development,5,3,Medical,1,194,Male,3,Sales Executive,Married,53900,1.0,Y,14,8,0,10.0,3,10,5,8,4.0,1.0,2.0,3,3,9.98545197740113,20.79322033898305,10.807604755178907,0.29771754281906165,236,25
45,No,Travel_Rarely,Research & Development,2,1,Medical,1,195,Female,4,Sales Executive,Married,44040,0.0,Y,23,8,0,9.0,2,8,3,7,4.0,2.0,4.0,3,4,10.000294985250736,17.410250737463127,7.41028883972468,0.29716098517749157,226,35
26,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,196,Female,2,Laboratory Technician,Divorced,59930,0.0,Y,12,8,0,8.0,3,7,1,0,,3.0,2.0,3,3,10.000273224043715,19.191256830601095,9.190491803278686,0.2877807299804729,244,17
29,No,Travel_Rarely,Research & Development,5,3,Medical,1,197,Male,1,Research Scientist,Divorced,51300,4.0,Y,11,8,0,8.0,3,3,1,2,4.0,4.0,4.0,2,3,10.01454678362573,17.407894736842106,7.393010477582846,0.29669901765405243,228,33
33,No,Travel_Rarely,Research & Development,16,3,Medical,1,198,Female,1,Laboratory Technician,Divorced,20900,4.0,Y,16,8,0,10.0,2,6,0,5,1.0,3.0,3.0,3,3,9.982710926694327,17.384923928077455,7.402587597971415,0.28200231915649815,241,20
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,199,Female,1,Sales Executive,Divorced,29090,9.0,Y,14,8,2,10.0,2,5,0,1,3.0,4.0,2.0,3,3,9.97457264957265,16.686609686609685,6.711708214624881,0.28094848695991703,234,27
